track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
SONG_5013,Season of the Shark,Yo La Tengo,https://p.scdn.co/mp3-preview/7977254836d936d1cada0347bb47eaf60b80263a?cid=774b29d4f13844c495f206cafdad9c86,2DYqTYssZkkndAPjSWHieM,"alternative, indie, mellow",Rock,2003,269840,0.519,0.579,0,-11.018,1,0.0308,0.828,0.864,0.117,0.672,81.436,4
SONG_5017,Together On The Sand,NOFX,https://p.scdn.co/mp3-preview/f0bd8dad82f41c2a40a2f04e99d5ddf872d0ba73?cid=774b29d4f13844c495f206cafdad9c86,1WuY6teKWhNUIVkJ0wLCGB,"punk, punk_rock",Punk,1991,72373,0.666,0.3,9,-16.923,1,0.0706,0.755,0.0,0.221,0.473,123.068,4
SONG_5020,This Close,Flyleaf,https://p.scdn.co/mp3-preview/009ba17ba78c80c2540f663b6852534e2ca334e6?cid=774b29d4f13844c495f206cafdad9c86,11SI0OkmNFak8xyj3coHPN,"rock, alternative, female_vocalists, alternative_rock, hard_rock",Rock,2009,199933,0.481,0.936,1,-4.164,1,0.0587,0.00323,0.000107,0.186,0.426,148.174,4
SONG_5022,Unguided,The New Pornographers,https://p.scdn.co/mp3-preview/12791428e7b88198e85673cdbd2028ade900990f?cid=774b29d4f13844c495f206cafdad9c86,0hzw3oofQjjQpQ1oeDnBbe,"rock, indie, indie_rock",Rock,2007,395200,0.413,0.771,9,-6.155,1,0.0334,0.267,0.0012,0.0938,0.245,161.863,4
SONG_5025,Trippin' Down the Freeway,Weezer,https://p.scdn.co/mp3-preview/ccb5bf2545468b7252a8a9d765ea674972712d5e?cid=774b29d4f13844c495f206cafdad9c86,0W5q2dWU0TuxU86oT0EHky,"rock, alternative, alternative_rock",Rock,2009,220853,0.553,0.828,1,-5.701,1,0.0358,0.00116,0.00108,0.0457,0.585,132.124,4
SONG_5027,Hello Helicopter,Motion City Soundtrack,https://p.scdn.co/mp3-preview/a7a1c3ead0b8ec7ee068d9c744360db9225959eb?cid=774b29d4f13844c495f206cafdad9c86,1axOjzRLTX5SlGr138N8uH,"rock, alternative, emo, post_hardcore, pop_rock",Rock,2008,263253,0.466,0.731,6,-4.529,1,0.0399,0.0073,0.0,0.0898,0.126,132.994,4
SONG_5031,"Oh My God, Whatever, Etc.",Ryan Adams,https://p.scdn.co/mp3-preview/5b9e886db8333bdccc4704d34c90d0efcdf93e00?cid=774b29d4f13844c495f206cafdad9c86,0sUzPqm1gdsabzX5htMvf7,"rock, indie, folk, singer_songwriter, acoustic, country, male_vocalists, guitar",,2007,151960,0.572,0.395,4,-10.63,1,0.0304,0.7,0.00025,0.126,0.483,79.552,4
SONG_5041,Paper Cup Exit,Sonic Youth,https://p.scdn.co/mp3-preview/c62fe29d02bc2f0abd777d383132e79e7b035b6e?cid=774b29d4f13844c495f206cafdad9c86,1RA3sZChtDTVW4G9WEKy3O,"rock, alternative, indie, experimental, post_punk",Rock,2004,355706,0.412,0.827,4,-7.155,1,0.0391,0.218,0.235,0.361,0.441,114.886,4
SONG_5044,Whoever She Is,The Maine,https://p.scdn.co/mp3-preview/c200e321d16c91f09842577ef9a370afeba0779e?cid=774b29d4f13844c495f206cafdad9c86,08X2d27wDj5TuJl3GpfJ9F,"indie, beautiful",,2008,221120,0.542,0.435,7,-7.754,1,0.0248,0.511,0.0,0.0823,0.537,99.936,4
SONG_5071,Strange Terrain,Circa Survive,https://p.scdn.co/mp3-preview/e3dc0ca654561839c5f11648854c5271ffb262cd?cid=774b29d4f13844c495f206cafdad9c86,07qbrtFWQrunDDWpBXF0zm,"rock, alternative, indie, alternative_rock, experimental, emo, post_hardcore",Rock,2010,238960,0.221,0.958,3,-3.425,1,0.174,0.00108,8.31e-06,0.714,0.112,179.709,3
SONG_5073,"Sweet Talk, Sweet Talk",The New Pornographers,https://p.scdn.co/mp3-preview/0e7ccc59de66948a2a2fdd7fef84399835bac30c?cid=774b29d4f13844c495f206cafdad9c86,0vHAMbLjmvzJNlVh7zZLjB,"indie, indie_rock, indie_pop",Rock,2010,220200,0.668,0.641,7,-7.555,1,0.027,0.178,9.06e-06,0.0697,0.663,136.019,4
SONG_5076,Eternal Refuge,Whitechapel,https://p.scdn.co/mp3-preview/da32e6edb43e2473c99cf2548b00a462930f1f1d?cid=774b29d4f13844c495f206cafdad9c86,2LCfiSbNVznMNMnLcKh1zq,"death_metal, grindcore",,2008,222093,0.336,0.996,6,-4.579,1,0.185,0.00131,0.00023,0.462,0.0401,125.773,4
SONG_5087,Middle Cyclone,Neko Case,https://p.scdn.co/mp3-preview/1b9f4e096104d5bc534aac11a41442909b324965?cid=774b29d4f13844c495f206cafdad9c86,3g0ni4Emgtd6poWOv8TEfD,"indie, female_vocalists, acoustic, country",,2009,185880,0.68,0.168,8,-13.975,1,0.0339,0.859,5.34e-06,0.353,0.259,110.045,5
SONG_5092,Chillout Tent,The Hold Steady,https://p.scdn.co/mp3-preview/23560da3dc74c439998b35edaf567fa5fae320db?cid=774b29d4f13844c495f206cafdad9c86,0zvnxVyyBF3kQpijgi1sUw,"rock, indie_rock",Rock,2016,223040,0.509,0.875,7,-3.184,1,0.0451,0.0238,0.000266,0.426,0.745,118.908,4
SONG_5094,Those Damned Blue-Collar Tweekers,Primus,https://p.scdn.co/mp3-preview/9c650eb3028b353915d57565e38eaa62de7e9a91?cid=774b29d4f13844c495f206cafdad9c86,1VuvtCkhLkUPC8LHbOONMX,"rock, alternative_rock, psychedelic, funk",,1991,317560,0.699,0.681,11,-13.029,0,0.0517,0.00253,0.391,0.211,0.749,100.057,4
SONG_5096,The Car Song,The Cat Empire,https://p.scdn.co/mp3-preview/6a70ebe6188c16c53c23b62c9762af22437f3e29?cid=774b29d4f13844c495f206cafdad9c86,02KkLk03Oj9EC49700vovn,"alternative, jazz, blues, funk, reggae, ska",,2007,259000,0.516,0.844,7,-4.378,0,0.0475,0.161,0.0,0.323,0.736,150.133,4
SONG_5099,Midnight Directives,Owen Pallett,https://p.scdn.co/mp3-preview/744bb5043e9bb863c75a9d918e2a139560feb1e7?cid=774b29d4f13844c495f206cafdad9c86,07QpeXJG8DEeuSUN2YGw2x,indie,,2014,215773,0.471,0.64,9,-8.485,0,0.036,0.559,0.2,0.094,0.202,153.905,4
SONG_5103,Walking With Thee,Clinic,https://p.scdn.co/mp3-preview/a143ba6f24d0fd1522b956932a686792b668d615?cid=774b29d4f13844c495f206cafdad9c86,1qsG0oVDqXiQe7WkA5oTFM,"rock, indie, indie_rock, psychedelic, post_punk, psychedelic_rock",Rock,2002,156200,0.505,0.608,1,-5.137,1,0.0367,0.000221,0.14,0.0867,0.432,121.853,4
SONG_5104,The Weakest,Emery,https://p.scdn.co/mp3-preview/407a290a59f519ca64455aa5a83cfb678a00cfab?cid=774b29d4f13844c495f206cafdad9c86,0M6M2tsZX84wfm38zM09sT,"hardcore, soundtrack, emo, post_hardcore, screamo",Rock,2010,244320,0.228,0.933,8,-4.058,1,0.217,0.0154,5.22e-05,0.421,0.32,169.225,4
SONG_5105,I Might Need You To Kill,The Thermals,https://p.scdn.co/mp3-preview/fae92d6e52853ca2135a0ccfbea97db530425c19?cid=774b29d4f13844c495f206cafdad9c86,1IBlU8Xt76xFUWzw4pSGr5,"rock, alternative_rock, punk, indie_rock",Rock,2008,127160,0.421,0.81,11,-5.556,0,0.0305,0.000282,0.0,0.522,0.568,109.684,4
SONG_5114,Carol Brown,Flight of the Conchords,https://p.scdn.co/mp3-preview/41691ef637418ef9474f2a44251d28725ed6d5e4?cid=774b29d4f13844c495f206cafdad9c86,0nlNf6h6vQANi1VSlh3Aau,"folk, guitar",Folk,2009,206840,0.739,0.67,2,-8.834,1,0.134,0.368,8.6e-06,0.12,0.773,148.939,4
SONG_5117,My Little Needle,Alkaline Trio,https://p.scdn.co/mp3-preview/cdc5a09aa2d54222c3f345bb6e3aa66f9ba207a1?cid=774b29d4f13844c495f206cafdad9c86,26dH0wTjAuyDCHfHEi6PPM,"punk, emo",,1998,181040,0.474,0.922,4,-5.309,1,0.0722,0.000147,0.00682,0.171,0.737,121.69,4
SONG_5118,Bang On,The Breeders,https://p.scdn.co/mp3-preview/813d3050bf4c41475c76fb321c46ea54ab21cda8?cid=774b29d4f13844c495f206cafdad9c86,0xtQwi8fgCjPazrCtcEvTy,"rock, alternative, alternative_rock, indie_rock, soundtrack",Rock,2009,120346,0.822,0.49,6,-9.84,1,0.138,0.566,0.338,0.109,0.581,146.477,4
SONG_5128,Strange Vine,Delta Spirit,https://p.scdn.co/mp3-preview/db85252205daf62a0d231e18c5ba7d96e7ddbe07?cid=774b29d4f13844c495f206cafdad9c86,1f3ASr4yeh8HNaxbO08kGx,indie,Rock,2007,248453,0.433,0.75,11,-5.078,1,0.0349,0.198,0.0,0.109,0.614,121.726,4
SONG_5129,Black Jack,The Hives,https://p.scdn.co/mp3-preview/9c771e1691a8f13e97246232865493e6b570c0e0?cid=774b29d4f13844c495f206cafdad9c86,1SYQKicLKZsJKA0t8s4pH6,"rock, punk, cover, swedish",Rock,1997,165721,0.276,0.977,5,-5.021,0,0.0628,0.000161,0.052,0.449,0.499,145.92,4
SONG_5132,What Would the Community Think,Cat Power,https://p.scdn.co/mp3-preview/622142072d440acd026e1800d0041663b6e0d432?cid=774b29d4f13844c495f206cafdad9c86,0noZzy9FhDt6Vy72MhksDd,"rock, alternative, indie, female_vocalists, folk, indie_rock, singer_songwriter, noise, mellow",,1996,270266,0.182,0.136,9,-17.88,0,0.0357,0.851,0.882,0.172,0.0378,72.131,3
SONG_5135,Killian's Red,Nada Surf,https://p.scdn.co/mp3-preview/9bc45ef6364a419160dc85fad68c922fa268a39e?cid=774b29d4f13844c495f206cafdad9c86,0B4ZI9nLeYUyI0OqfDRUWb,"rock, indie, indie_rock",Rock,2002,373200,0.263,0.767,9,-5.941,0,0.0315,0.00594,0.00114,0.0695,0.302,154.464,3
SONG_5138,Half a Canyon,Pavement,https://p.scdn.co/mp3-preview/6d0737e3aab68a2c73e4283f506206689eb4e073?cid=774b29d4f13844c495f206cafdad9c86,0z2lfQVndhwB3jgn8KL7kt,"rock, alternative, indie, alternative_rock, indie_rock, 90s",Rock,2006,370266,0.253,0.864,9,-5.231,1,0.0508,0.000123,0.763,0.074,0.397,135.962,4
SONG_5148,Skinny Love,Bon Iver,https://p.scdn.co/mp3-preview/58264e81cb57e05c2e97d5f1c0c8b6c033e782a7?cid=774b29d4f13844c495f206cafdad9c86,0zP8BJOamm7Q9aNMwCby55,"alternative, indie, folk, indie_rock, singer_songwriter, acoustic, male_vocalists, love, beautiful, mellow",,2007,238520,0.565,0.257,0,-14.04,1,0.0579,0.843,3.03e-06,0.109,0.111,76.493,4
SONG_5152,Flume,Bon Iver,https://p.scdn.co/mp3-preview/d3a18e3462a8f8242a229ff870f1a07d068f7ecd?cid=774b29d4f13844c495f206cafdad9c86,0SxjUar3kSzArD0dRloczB,"alternative, indie, folk, singer_songwriter, acoustic, male_vocalists, beautiful, mellow",Folk,2009,212500,0.501,0.186,11,-14.451,1,0.0286,0.924,0.0472,0.136,0.088,66.842,4
SONG_5153,White Winter Hymnal,Fleet Foxes,https://p.scdn.co/mp3-preview/2451c6ca4ad5edc0002c847c61af69ced4dfce53?cid=774b29d4f13844c495f206cafdad9c86,0PO75LIJQ5TukvKCmxtZMR,"alternative, indie, folk, beautiful, mellow",,2009,146400,0.621,0.497,6,-10.026,0,0.027,0.396,2.36e-06,0.338,0.702,125.013,4
SONG_5158,Grace Kelly,Mika,https://p.scdn.co/mp3-preview/9a804a9d2f5b4fd4acee264e35ff8f557ea485f1?cid=774b29d4f13844c495f206cafdad9c86,026UBYXOMvW0V28IxgLXdD,"alternative, pop, dance, british, britpop",,2012,188013,0.666,0.715,0,-9.445,1,0.0456,0.0325,0.0283,0.0845,0.699,122.244,4
SONG_5163,Riptide,Vance Joy,https://p.scdn.co/mp3-preview/0dd45171d094ca8d374219054879662fe7982462?cid=774b29d4f13844c495f206cafdad9c86,0AP5VLh5KWqgfCjPNChlTy,"alternative, indie, pop, folk, singer_songwriter, acoustic",Rock,2014,204280,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,4
SONG_5167,My Moon My Man,Feist,https://p.scdn.co/mp3-preview/a619c4964c09e54fe761488c559ceff45b82c0ea?cid=774b29d4f13844c495f206cafdad9c86,0Bl1KVabXXXnLYf5ZNYawU,"alternative, indie, pop, female_vocalists, folk, singer_songwriter, indie_pop",,2007,228360,0.692,0.529,4,-8.459,0,0.0624,0.127,0.0182,0.127,0.492,124.627,4
SONG_5173,9 Crimes,Damien Rice,https://p.scdn.co/mp3-preview/74bfdcab217eeac05a79d54726692fe5019b2f4d?cid=774b29d4f13844c495f206cafdad9c86,08YEGpKt2LHJ0URCXKHEie,"alternative, indie, folk, singer_songwriter, chillout, acoustic, piano, love, beautiful, mellow",,2006,219226,0.329,0.167,0,-13.103,1,0.0296,0.913,9.56e-05,0.0921,0.0995,74.174,4
SONG_5176,Creature Fear,Bon Iver,https://p.scdn.co/mp3-preview/e4c91622605aed3e792e95ee03ed5636ca148aa9?cid=774b29d4f13844c495f206cafdad9c86,1ybu2CSF26zyquwCWb6YQJ,"alternative, indie, folk, indie_rock, singer_songwriter, acoustic, american, love, beautiful, 00s, mellow",Folk,2007,186120,0.393,0.125,2,-15.945,1,0.0577,0.932,0.00736,0.325,0.181,104.381,3
SONG_5177,Postcards From Italy,Beirut,https://p.scdn.co/mp3-preview/b7478eda1a72b99ec2cff6f2b9fb80a9fb13ff49?cid=774b29d4f13844c495f206cafdad9c86,2nDfx5DL1NyrkM8DSchnto,"alternative, indie, folk, beautiful",,2008,255280,0.614,0.57,2,-7.278,0,0.0297,0.92,0.0266,0.111,0.42,109.985,4
SONG_5180,"Piazza, New York Catcher",Belle and Sebastian,https://p.scdn.co/mp3-preview/52e5b0113f9e50144028710dae72e1dcbb974fc5?cid=774b29d4f13844c495f206cafdad9c86,0WrRlCHmD7LzpJa8chDz2h,"alternative, indie, folk, soundtrack, acoustic, indie_pop, mellow",,2003,183493,0.618,0.305,3,-15.107,0,0.0372,0.813,0.0,0.1,0.833,105.714,4
SONG_5187,Foundations,Kate Nash,https://p.scdn.co/mp3-preview/63af9e736efcafd912101f9b07bcd2c8372aaf76?cid=774b29d4f13844c495f206cafdad9c86,1ioZ47mJ82Svzi1j1riNGF,"alternative, indie, pop, female_vocalists, singer_songwriter, british, indie_pop, britpop",,2007,245120,0.573,0.916,0,-3.39,1,0.0616,0.0795,0.0,0.0784,0.871,84.476,4
SONG_5193,Misread,Kings of Convenience,https://p.scdn.co/mp3-preview/86ad89936b0b8aea2e7b9137fa441aee85ffd076?cid=774b29d4f13844c495f206cafdad9c86,1dCI5LUqvigrDQRkEcfMYz,"alternative, indie, pop, folk, chillout, acoustic, indie_pop, mellow, chill",Rock,2007,186969,0.632,0.531,11,-12.422,1,0.0394,0.723,0.536,0.121,0.874,160.729,4
SONG_5196,Elephant Gun,Beirut,https://p.scdn.co/mp3-preview/93f46a100e2df8c0770c8c458d22422dee156b32?cid=774b29d4f13844c495f206cafdad9c86,1BgT9RK8C60xqTQ6h8cLtq,"alternative, indie, folk, singer_songwriter, male_vocalists, beautiful",,2010,343866,0.275,0.64,8,-8.677,1,0.042,0.841,0.0413,0.0715,0.482,180.096,3
SONG_5199,Truly Madly Deeply,Savage Garden,https://p.scdn.co/mp3-preview/d24fa7178eccb057ea3b9ccdac51584bfdcc8898?cid=774b29d4f13844c495f206cafdad9c86,013AWvizllIUEC2FOBzOnh,"alternative, pop, 90s, love",Pop,1997,277266,0.555,0.698,0,-8.874,1,0.0287,0.403,0.0,0.0851,0.816,168.12,4
SONG_5213,Toothpaste Kisses,The Maccabees,https://p.scdn.co/mp3-preview/bed15fe9b1fa3bdebaa065a1e6ed6827c4981fb5?cid=774b29d4f13844c495f206cafdad9c86,15afaQw34GGA5qf7B1Z5h9,"alternative, indie, indie_rock, british, indie_pop, love, beautiful, mellow, chill",Rock,2008,157413,0.651,0.423,9,-13.336,1,0.0603,0.893,0.12,0.362,0.525,101.868,3
SONG_5218,Olsen Olsen,Sigur Rós,https://p.scdn.co/mp3-preview/b91793812971b6f2cc028ef0392ea6bc435e2ac3?cid=774b29d4f13844c495f206cafdad9c86,00LlKWWT70NKLbRf4PfSi4,"alternative, indie, ambient, experimental, instrumental, progressive_rock, chillout, post_rock, beautiful, chill",Rock,2000,483093,0.202,0.492,2,-11.579,1,0.0455,0.315,0.758,0.0934,0.227,132.343,3
SONG_5220,At the Bottom of Everything,Bright Eyes,https://p.scdn.co/mp3-preview/3ca95ccceeb92f12fecaf7c71b3a00fbea521884?cid=774b29d4f13844c495f206cafdad9c86,09JRdZ11NAsmL4ppAXWddf,"alternative, indie, folk, indie_rock, singer_songwriter, acoustic, emo, love, 00s",Rock,2005,273886,0.533,0.491,0,-9.791,1,0.0915,0.693,0.0,0.37,0.814,107.006,4
SONG_5221,Flugufrelsarinn,Sigur Rós,https://p.scdn.co/mp3-preview/7e0953b5898408f4dfa4bcbc2cb740b63c1bac5f?cid=774b29d4f13844c495f206cafdad9c86,0CFrcpJu3gJjALCybJ5OmM,"alternative, indie, ambient, experimental, chillout, post_rock, beautiful",Rock,2000,468480,0.196,0.686,2,-7.025,1,0.0346,0.0302,0.675,0.189,0.102,120.269,4
SONG_5222,Janglin,Edward Sharpe & The Magnetic Zeros,https://p.scdn.co/mp3-preview/d7bb3cb0d70869599767934b537c6cea17e83123?cid=774b29d4f13844c495f206cafdad9c86,2WBRDsGuMQNui9c29KMJ4L,"alternative, indie, folk, american, indie_pop",,2009,229600,0.578,0.688,6,-6.551,0,0.0541,0.632,5.98e-05,0.305,0.36,123.911,4
SONG_5232,Up Up & Away,Kid Cudi,https://p.scdn.co/mp3-preview/45fd4f4d9cb67717c0ac1cbba40348924137e487?cid=774b29d4f13844c495f206cafdad9c86,0InFAWpnO2z5ZcO2zJUtIH,"alternative, rap, hip_hop, chill",Rap,2009,227373,0.661,0.886,10,-6.248,0,0.0838,0.0709,6e-05,0.353,0.573,120.032,4
SONG_5236,Ch-Check It Out,Beastie Boys,https://p.scdn.co/mp3-preview/b3f586ea64556ea422b747770b77854affc59737?cid=774b29d4f13844c495f206cafdad9c86,3NIxiBEtnl1tXCUhM2Zxt8,"alternative, rap, hip_hop, 00s",Rap,2004,195093,0.797,0.902,1,-6.875,1,0.263,0.0662,0.0,0.0848,0.699,115.067,4
SONG_5241,Til Kingdom Come,Coldplay,https://p.scdn.co/mp3-preview/5245d4f062400ed0c39c478b2959545115796d54?cid=774b29d4f13844c495f206cafdad9c86,1wQXj5bgxyZQ2XmE2X9s6n,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, chillout, acoustic, love, beautiful, britpop, mellow",Rock,2005,250668,0.607,0.395,0,-9.593,1,0.0287,0.61,0.00768,0.33,0.274,115.068,4
SONG_5242,Six Shooter,Queens of the Stone Age,https://p.scdn.co/mp3-preview/fc54612d0802f0af0c20171090b3ab560c905dd7?cid=774b29d4f13844c495f206cafdad9c86,0gqjrg3hlZVBx1KOoMRdU0,"rock, alternative, metal, alternative_rock, hard_rock, psychedelic_rock, 00s",Rock,2002,79426,0.348,0.959,4,-5.319,0,0.18,0.469,0.000174,0.251,0.337,170.485,4
SONG_5250,Bubble Toes,Jack Johnson,https://p.scdn.co/mp3-preview/1f0dc0a160d20e774ac4c6405d91bd4ce9c78e3a?cid=774b29d4f13844c495f206cafdad9c86,1CFwwYZ58s34axN637i9Gq,"alternative, pop, folk, singer_songwriter, chillout, acoustic, guitar, mellow, chill",Rock,2001,236853,0.597,0.532,7,-10.583,1,0.165,0.594,0.00174,0.384,0.726,91.646,4
SONG_5251,Andvari,Sigur Rós,https://p.scdn.co/mp3-preview/3bb7d0e4a4071b32092602725e1f25148c3339a4?cid=774b29d4f13844c495f206cafdad9c86,0EdCt9PpsDneh4LeNIy5vp,"alternative, indie, ambient, experimental, chillout, post_rock, downtempo, beautiful, mellow, chill",,2005,396013,0.184,0.225,9,-13.319,1,0.0365,0.781,0.918,0.0868,0.0386,110.1,4
SONG_5256,The Dress Looks Nice on You,Sufjan Stevens,https://p.scdn.co/mp3-preview/0b3a36ed97a6a1faea8e41f88313cb0bfddcdb2c?cid=774b29d4f13844c495f206cafdad9c86,0ETuFKhBGQwq7NJ1pqMj4z,"alternative, indie, folk, indie_rock, singer_songwriter, acoustic, love, beautiful, mellow, chill",Folk,2004,152480,0.698,0.274,5,-16.44,0,0.0329,0.953,0.00972,0.11,0.792,127.823,4
SONG_5260,If You Could Only See,Tonic,https://p.scdn.co/mp3-preview/369ff0b746bfd162197e8d44229cab100248bea8?cid=774b29d4f13844c495f206cafdad9c86,0WpMgeduD6lyM8QuOvN7xW,"rock, alternative, alternative_rock, 90s, acoustic, love",Rock,2000,263200,0.423,0.917,10,-7.065,0,0.0349,0.00211,0.0,0.14,0.565,95.208,4
SONG_5270,Tuolumne,Eddie Vedder,https://p.scdn.co/mp3-preview/4a4cf870f48152666e51cc4ccd1678623e99f5cb?cid=774b29d4f13844c495f206cafdad9c86,2X7geNPv8okwUwmNhADJqd,"rock, alternative, folk, instrumental, singer_songwriter, soundtrack, acoustic, grunge, guitar",Rock,2007,60306,0.352,0.285,0,-15.043,1,0.0339,0.893,0.977,0.119,0.329,107.674,4
SONG_5274,A Time to Be So Small,Interpol,https://p.scdn.co/mp3-preview/2fc79b39c5d8faf6d13a79391808cadf1e677bec?cid=774b29d4f13844c495f206cafdad9c86,1tuobcx2zAPQtIItqJuQsX,"alternative, indie, alternative_rock, indie_rock, new_wave, post_punk",Rock,2004,291013,0.445,0.85,2,-3.619,0,0.0275,0.0484,0.86,0.103,0.532,87.002,4
SONG_5277,Breathing,Yellowcard,https://p.scdn.co/mp3-preview/c91b5f5c5de9d5506dc56634e66d563f8ac0a3a1?cid=774b29d4f13844c495f206cafdad9c86,0DxN6Ywom8nnndyQXdSBPy,"rock, alternative, alternative_rock, punk, punk_rock, emo",Rock,2003,218706,0.382,0.932,4,-3.726,0,0.0716,3.5e-05,0.0,0.243,0.57,179.581,4
SONG_5280,The Ballad Of Chasey Lain,Bloodhound Gang,https://p.scdn.co/mp3-preview/552ab4230c2f74535bcd04e128cbb4f9f82cfe4c?cid=774b29d4f13844c495f206cafdad9c86,02HSEUuCs9wGA5IfFKkvmq,"rock, alternative, alternative_rock, punk, punk_rock",,1999,141893,0.787,0.442,9,-5.911,1,0.042,0.00528,0.00301,0.0881,0.974,134.021,4
SONG_5285,Get Over It,OK Go,https://p.scdn.co/mp3-preview/8de7c2237bf6162aad0a3360c0e1f811714d76a0?cid=774b29d4f13844c495f206cafdad9c86,05Igbm0LMia57ksK6jXiPH,"rock, alternative, indie, pop, alternative_rock, indie_rock, indie_pop, 00s",Rock,2012,198760,0.566,0.778,2,-4.345,1,0.0861,0.00157,0.0,0.0967,0.48,92.644,4
SONG_5294,Online Songs,blink-182,https://p.scdn.co/mp3-preview/70ebab4fb70af50fbffe6c294b6d027d274becd3?cid=774b29d4f13844c495f206cafdad9c86,20lYHVkDn4NIOaWcS0gdXp,"alternative, punk, punk_rock, american",Rock,2001,145760,0.538,0.98,9,-3.249,1,0.0556,0.00516,0.0,0.376,0.649,98.457,4
SONG_5295,The Package,A Perfect Circle,https://p.scdn.co/mp3-preview/33508e2557ee4cea09e500fb07a8b6a371560041?cid=774b29d4f13844c495f206cafdad9c86,0pYEITNz4o9QjCwhCOlKyv,"rock, alternative, metal, alternative_rock, progressive_rock, progressive_metal",Rock,2013,460573,0.755,0.421,9,-9.556,1,0.0339,0.00307,0.663,0.119,0.137,123.821,4
SONG_5298,Velouria,Pixies,https://p.scdn.co/mp3-preview/599d6e6a695a8f82345a6ccf5e612400eedc7b01?cid=774b29d4f13844c495f206cafdad9c86,5Ag21WWi8vzq9Zw8Z4tANV,"rock, alternative, indie, alternative_rock, punk, indie_rock, 80s, 90s, american",Rock,1990,226493,0.504,0.74,6,-11.023,1,0.0299,0.00168,0.00311,0.094,0.583,124.729,4
SONG_5299,Sé Lest,Sigur Rós,https://p.scdn.co/mp3-preview/58b7df226989f88be94327684bb6c9a1767437f0?cid=774b29d4f13844c495f206cafdad9c86,4GcNCgQa1X3mTHYZ9zNVqT,"alternative, indie, ambient, experimental, chillout, post_rock, beautiful, mellow",,2005,524013,0.219,0.318,0,-15.323,1,0.0372,0.89,0.838,0.578,0.0783,74.691,3
SONG_5302,Fire Water Burn,Bloodhound Gang,https://p.scdn.co/mp3-preview/8355af4639888e9d496bc64e83ef6510e92b2f2a?cid=774b29d4f13844c495f206cafdad9c86,1J8sOzsuhd13GVnrmDDuUE,"rock, alternative, alternative_rock, punk, punk_rock, 90s",Rock,1996,291426,0.688,0.566,7,-9.834,1,0.0309,0.0676,0.563,0.094,0.616,97.068,4
SONG_5307,Down Rodeo,Rage Against the Machine,https://p.scdn.co/mp3-preview/84e8630c30905462b239ec8be4fcc7b69bd9de23?cid=774b29d4f13844c495f206cafdad9c86,0AwE5fipQB6SuYUFuMDH4B,"rock, alternative, metal, alternative_rock, hard_rock, punk_rock, 90s",,2003,320626,0.56,0.871,7,-9.058,1,0.112,0.00489,0.000738,0.0772,0.553,84.673,4
SONG_5309,I Stay Away,Alice in Chains,https://p.scdn.co/mp3-preview/7ff42d232a700a6d1aac30067ce68ca2e418f698?cid=774b29d4f13844c495f206cafdad9c86,1KGXJsS6s4xxyM5H6RO7uo,"alternative, alternative_rock, hard_rock, 90s, grunge",Rock,1990,254440,0.177,0.84,6,-5.295,1,0.043,0.104,0.000375,0.0883,0.321,80.428,4
SONG_5311,Cause = Time,Broken Social Scene,https://p.scdn.co/mp3-preview/4f184676c029707c7f86c4f6c8870d79800c423f?cid=774b29d4f13844c495f206cafdad9c86,0JmxnYXpXEmm1E9subgS8h,"alternative, indie, indie_rock, post_rock, indie_pop, mellow",Rock,2010,330853,0.362,0.554,0,-8.519,1,0.0398,0.00096,0.00552,0.219,0.358,147.116,4
SONG_5313,Fully Alive,Flyleaf,https://p.scdn.co/mp3-preview/295381f66cca4c37c487f0b53374c87ff699c32a?cid=774b29d4f13844c495f206cafdad9c86,2MGpDu11Ute4wFJxaM7m0u,"rock, alternative, female_vocalists, metal, alternative_rock, hard_rock",Rock,2005,154133,0.454,0.947,5,-4.085,1,0.0841,0.0187,0.0,0.346,0.591,149.076,4
SONG_5314,One Last Time,The Kooks,https://p.scdn.co/mp3-preview/11cb18617038ee2cda79ea5eb5e0202d55cc56ab?cid=774b29d4f13844c495f206cafdad9c86,03jkJsC7rGi7CCUadl4UMI,"rock, alternative, indie, indie_rock, british, acoustic, male_vocalists, beautiful, britpop",Rock,2008,158320,0.562,0.595,6,-7.038,1,0.0314,0.692,0.000179,0.237,0.443,82.575,4
SONG_5320,Beelzeboss (The Final Showdown),Tenacious D,https://p.scdn.co/mp3-preview/1e3e08c2549e2c81f1d128b70f41ec78186b8206?cid=774b29d4f13844c495f206cafdad9c86,0bH15GD4CtxWvZW51EmDeD,"rock, alternative, metal, hard_rock, heavy_metal, soundtrack",Rock,2006,335800,0.414,0.887,2,-3.743,1,0.291,0.014,1.16e-06,0.161,0.414,155.346,4
SONG_5326,Walkin' On The Sun,Smash Mouth,https://p.scdn.co/mp3-preview/7c66b4e4589eb38cecc7ab18f14d2eb777d4958e?cid=774b29d4f13844c495f206cafdad9c86,02YL1QA8KdYfekDjVkVmxh,"rock, alternative, pop, alternative_rock, 90s, pop_rock, ska",Rock,2010,206133,0.736,0.975,6,-5.066,1,0.0316,0.509,3.43e-06,0.182,0.968,123.309,4
